ID	Length	Source	ExonCount	CDSLength	Coverage	Integrity
PdomMRNAr1.2-10174.1	1277	genemark	4	900	1.00	0.70
PdomMRNAr1.2-10175.1	3631	genemark	8	1707	1.00	0.99
PdomMRNAr1.2-10177.1	3100	snap	10	1605	1.00	0.93
PdomMRNAr1.2-10178.1	2423	snap	6	1314	0.99	0.83
PdomMRNAr1.2-10179.1	17267	genemark	9	6624	1.00	0.95
PdomMRNAr1.2-10180.1	541	genemark	2	447	0.00	0.00
PdomMRNAr1.2-10181.1	2329	genemark	6	1485	0.97	0.53
PdomMRNAr1.2-10182.1	3735	snap	5	267	0.67	0.20
PdomMRNAr1.2-10183.1	2256	snap	3	327	0.07	0.02
PdomMRNAr1.2-10184.1	518	snap	4	297	1.00	0.30
PdomMRNAr1.2-10185.1	3062	snap	3	444	0.26	0.08
PdomMRNAr1.2-10186.1	1194	snap	3	861	0.88	0.61
PdomMRNAr1.2-10187.1	48678	genemark	24	3498	1.00	0.90
PdomMRNAr1.2-10188.1	1250	genemark	3	216	0.96	0.64
PdomMRNAr1.2-10189.1	5634	snap	2	591	0.07	0.02
PdomMRNAr1.2-10190.1	1886	genemark	4	408	1.00	0.98
PdomMRNAr1.2-10191.1	2292	genemark	6	525	1.00	0.99
PdomMRNAr1.2-10192.1	6494	genemark	10	2130	1.00	0.93
PdomMRNAr1.2-10193.1	437	genemark	2	345	0.00	0.00
PdomMRNAr1.2-10194.1	9686	snap	4	327	0.01	0.00
PdomMRNAr1.2-10195.1	36913	augustus	16	2844	0.37	0.23
PdomMRNAr1.2-10196.1	2391	snap	1	2391	1.00	0.90
PdomMRNAr1.2-10197.1	1506	genemark	3	1110	1.00	0.95
PdomMRNAr1.2-10198.1	5674	snap	4	5109	0.67	0.20
PdomMRNAr1.2-10199.1	1024	genemark	3	654	1.00	0.95
PdomMRNAr1.2-10200.1	2158	genemark	8	1425	1.00	0.95
PdomMRNAr1.2-10201.1	1660	genemark	3	1485	1.00	0.90
PdomMRNAr1.2-10202.1	2202	snap	3	420	1.00	0.35
PdomMRNAr1.2-10203.1	2271	snap	2	252	0.89	0.27
PdomMRNAr1.2-10204.1	6582	snap	9	3420	1.00	0.91
PdomMRNAr1.2-10206.1	8861	genemark	8	942	1.00	1.00
PdomMRNAr1.2-10207.1	1448	genemark	4	453	0.00	0.00
PdomMRNAr1.2-10208.1	919	augustus	4	402	1.00	0.30
PdomMRNAr1.2-10209.1	1959	augustus	2	225	1.00	1.00
PdomMRNAr1.2-10210.1	771	augustus	3	456	1.00	0.65
PdomMRNAr1.2-10211.1	1960	genemark	3	711	1.00	1.00
PdomMRNAr1.2-10212.1	6381	augustus	11	1572	1.00	0.94
PdomMRNAr1.2-10213.1	3271	snap	4	417	1.00	0.30
PdomMRNAr1.2-10214.1	1506	augustus	3	669	1.00	0.65
PdomMRNAr1.2-10215.1	2145	augustus	4	795	0.92	0.50
PdomMRNAr1.2-10216.1	1299	genemark	4	369	0.32	0.10
PdomMRNAr1.2-10217.1	2526	augustus	3	333	0.00	0.00
PdomMRNAr1.2-10218.1	3387	augustus	8	852	1.00	1.00
PdomMRNAr1.2-10219.1	23248	augustus	36	7998	1.00	0.91
PdomMRNAr1.2-10220.1	4140	VIGA	7	3465	1.00	0.91
PdomMRNAr1.2-10221.1	8120	augustus	3	1155	1.00	1.00
PdomMRNAr1.2-10222.1	1567	augustus	3	765	1.00	0.95
PdomMRNAr1.2-10223.1	1469	augustus	4	276	1.00	1.00
PdomMRNAr1.2-10224.1	1360	VIGA	2	291	1.00	1.00
PdomMRNAr1.2-10225.1	1741	snap	3	534	1.00	0.35
PdomMRNAr1.2-10226.1	781	genemark	3	450	1.00	0.97
PdomMRNAr1.2-10227.1	3137	genemark	8	1437	1.00	1.00
PdomMRNAr1.2-10228.1	5222	snap	6	567	0.11	0.03
PdomMRNAr1.2-10230.1	1702	snap	4	1194	1.00	0.51
PdomMRNAr1.2-10231.1	3539	augustus	5	510	0.13	0.04
PdomMRNAr1.2-10232.1	1143	augustus	5	573	0.99	0.75
PdomMRNAr1.2-10233.1	3155	genemark	9	1932	1.00	1.00
PdomMRNAr1.2-10234.1	3114	VIGA	2	282	0.00	0.00
PdomMRNAr1.2-10235.1	2600	snap	6	462	1.00	0.30
PdomMRNAr1.2-10236.1	2046	snap	3	501	0.94	0.58
PdomMRNAr1.2-10237.1	1649	genemark	3	753	0.96	0.60
PdomMRNAr1.2-10238.1	2305	snap	4	723	0.00	0.00
PdomMRNAr1.2-10239.1	973	snap	4	318	1.00	0.50
PdomMRNAr1.2-10240.1	2265	augustus	7	1551	1.00	0.90
PdomMRNAr1.2-10241.1	16031	augustus	14	4176	1.00	0.59
PdomMRNAr1.2-10242.1	1122	snap	3	441	0.00	0.00
PdomMRNAr1.2-10243.1	2293	snap	4	1638	1.00	0.95
PdomMRNAr1.2-10245.1	3579	VIGA	9	2853	1.00	0.75
PdomMRNAr1.2-10246.1	1453	VIGA	3	528	1.00	0.99
PdomMRNAr1.2-10247.1	1028	VIGA	5	549	1.00	0.75
PdomMRNAr1.2-10248.1	5134	snap	5	351	0.62	0.19
PdomMRNAr1.2-10249.1	2217	VIGA	5	1101	1.00	1.00
PdomMRNAr1.2-10250.1	5333	genemark	9	1590	1.00	1.00
PdomMRNAr1.2-10251.1	4647	augustus	10	2007	1.00	0.97
PdomMRNAr1.2-10252.1	219	genemark	1	219	1.00	0.63
PdomMRNAr1.2-10253.1	249	genemark	1	249	1.00	0.67
PdomMRNAr1.2-10254.1	2449	genemark	8	1332	1.00	1.00
PdomMRNAr1.2-10255.1	5385	augustus	2	291	0.00	0.00
PdomMRNAr1.2-10256.1	15612	genemark	5	633	1.00	0.96
PdomMRNAr1.2-10257.1	41934	augustus	12	1836	0.01	0.00
PdomMRNAr1.2-10258.1	3160	snap	3	489	1.00	0.65
PdomMRNAr1.2-10259.1	1824	augustus	4	1542	1.00	0.50
PdomMRNAr1.2-10260.1	614	snap	2	288	0.00	0.00
PdomMRNAr1.2-10261.1	8068	snap	17	3675	1.00	0.75
PdomMRNAr1.2-10262.1	15965	genemark	23	10185	1.00	1.00
PdomMRNAr1.2-10263.1	3437	snap	8	1314	0.99	0.74
PdomMRNAr1.2-10264.1	3698	VIGA	6	1968	0.95	0.81
PdomMRNAr1.2-10266.1	15231	augustus	17	7593	0.99	0.56
PdomMRNAr1.2-10267.1	4265	genemark	9	1158	1.00	0.95
PdomMRNAr1.2-10269.1	803	snap	4	438	0.95	0.69
PdomMRNAr1.2-10270.1	6555	snap	5	429	0.00	0.00
PdomMRNAr1.2-10271.1	1813	augustus	3	1248	1.00	0.98
PdomMRNAr1.2-10272.1	9687	augustus	16	2535	0.95	0.82
PdomMRNAr1.2-10273.1	12042	augustus	6	3243	0.32	0.51
PdomMRNAr1.2-10274.1	450	genemark	2	306	0.00	0.00
PdomMRNAr1.2-10275.1	25396	augustus	12	2430	0.91	0.81
PdomMRNAr1.2-10276.1	38369	augustus	5	642	0.05	0.02
PdomMRNAr1.2-10277.1	1755	augustus	5	819	0.02	0.01
PdomMRNAr1.2-10278.1	2095	genemark	7	1077	1.00	0.95
PdomMRNAr1.2-10279.1	14753	genemark	13	2589	1.00	0.91
PdomMRNAr1.2-10280.1	273	augustus	1	273	0.57	0.58
PdomMRNAr1.2-10282.1	2941	snap	3	243	1.00	0.30
PdomMRNAr1.2-10283.1	1161	genemark	3	528	0.00	0.00
PdomMRNAr1.2-10284.1	6642	snap	7	531	0.00	0.00
PdomMRNAr1.2-10285.1	697	snap	3	342	1.00	0.30
PdomMRNAr1.2-10286.1	4628	genemark	12	1548	0.98	0.94
PdomMRNAr1.2-10287.1	3779	snap	4	279	0.08	0.03
PdomMRNAr1.2-10288.1	2046	genemark	3	822	1.00	0.90
PdomMRNAr1.2-10289.1	1576	snap	3	231	0.92	0.28
PdomMRNAr1.2-10290.1	13375	augustus	17	3762	0.99	0.80
PdomMRNAr1.2-10291.1	3100	genemark	8	1449	1.00	1.00
PdomMRNAr1.2-10292.1	26126	genemark	11	2286	1.00	0.93
PdomMRNAr1.2-10293.1	2653	genemark	8	1098	1.00	1.00
PdomMRNAr1.2-10294.1	722	genemark	2	498	0.95	0.28
PdomMRNAr1.2-10295.1	415	genemark	2	231	0.00	0.00
PdomMRNAr1.2-10296.1	7041	augustus	7	1545	1.00	0.84
PdomMRNAr1.2-10297.1	409	genemark	2	243	0.00	0.00
PdomMRNAr1.2-10298.1	5149	augustus	3	1488	1.00	0.65
PdomMRNAr1.2-10299.1	4408	snap	10	1473	1.00	0.97
PdomMRNAr1.2-10300.1	5449	snap	11	2349	1.00	0.76
PdomMRNAr1.2-10301.1	7256	VIGA	9	1191	1.00	0.93
PdomMRNAr1.2-10302.1	15686	augustus	18	4722	0.82	0.77
PdomMRNAr1.2-10303.1	5568	snap	6	741	0.45	0.14
PdomMRNAr1.2-10304.1	3205	genemark	9	2295	1.00	0.96
PdomMRNAr1.2-10305.1	610	genemark	2	522	0.00	0.00
PdomMRNAr1.2-10306.1	1441	snap	5	753	1.00	0.95
PdomMRNAr1.2-10307.1	2175	genemark	3	639	1.00	0.95
PdomMRNAr1.2-10308.1	467	genemark	2	249	0.00	0.00
PdomMRNAr1.2-10309.1	8415	augustus	10	2022	1.00	0.85
PdomMRNAr1.2-10310.1	931	VIGA	2	348	1.00	0.96
PdomMRNAr1.2-10311.1	5434	VIGA	8	1530	0.87	0.85
PdomMRNAr1.2-10312.1	7527	augustus	6	615	1.00	0.71
PdomMRNAr1.2-10313.1	5604	snap	13	3408	1.00	1.00
PdomMRNAr1.2-10314.1	337	genemark	2	246	0.00	0.00
PdomMRNAr1.2-10315.1	7178	snap	10	1197	1.00	0.82
PdomMRNAr1.2-10316.1	11950	genemark	16	789	1.00	0.96
PdomMRNAr1.2-10317.1	2060	genemark	4	1374	1.00	1.00
PdomMRNAr1.2-10318.1	1166	genemark	4	582	1.00	0.99
PdomMRNAr1.2-10319.1	3179	snap	5	408	0.42	0.13
PdomMRNAr1.2-10320.1	7268	snap	6	1008	1.00	0.83
PdomMRNAr1.2-10321.1	9669	augustus	11	972	1.00	0.94
PdomMRNAr1.2-10322.1	2287	genemark	8	1761	0.00	0.00
PdomMRNAr1.2-10323.1	3197	snap	8	1170	0.98	0.55
PdomMRNAr1.2-10324.1	2373	genemark	9	1620	0.00	0.00
PdomMRNAr1.2-10325.1	2876	snap	9	1422	0.75	0.38
PdomMRNAr1.2-10326.1	16286	VIGA	13	2988	1.00	0.95
PdomMRNAr1.2-10327.1	1842	snap	5	933	1.00	0.80
PdomMRNAr1.2-10328.1	19012	augustus	5	567	1.00	0.45
PdomMRNAr1.2-10329.1	459	genemark	2	321	0.37	0.11
PdomMRNAr1.2-10330.1	11364	snap	2	204	1.00	0.30
PdomMRNAr1.2-10331.1	21132	snap	9	867	0.03	0.01
PdomMRNAr1.2-10332.1	11906	snap	15	1260	0.00	0.00
PdomMRNAr1.2-10333.1	2641	snap	5	762	0.00	0.00
PdomMRNAr1.2-10334.1	661	snap	2	228	0.00	0.00
PdomMRNAr1.2-10335.1	3011	genemark	5	357	0.96	0.94
PdomMRNAr1.2-10337.1	1949	genemark	3	618	0.07	0.02
PdomMRNAr1.2-10338.1	1168	snap	4	219	0.53	0.16
PdomMRNAr1.2-10339.1	7423	snap	4	375	0.00	0.00
PdomMRNAr1.2-10340.1	9695	snap	9	615	0.00	0.00
PdomMRNAr1.2-10341.1	2842	snap	4	1749	1.00	0.50
PdomMRNAr1.2-10342.1	621	snap	3	300	1.00	0.92
PdomMRNAr1.2-10343.1	2101	snap	5	741	0.99	0.60
PdomMRNAr1.2-10344.1	2095	VIGA	3	1305	1.00	0.99
PdomMRNAr1.2-10345.1	2036	snap	5	651	0.44	0.31
PdomMRNAr1.2-10346.1	2803	snap	6	1488	1.00	0.78
PdomMRNAr1.2-10347.1	2379	genemark	6	1359	0.03	0.01
PdomMRNAr1.2-10348.1	2055	genemark	4	1839	0.76	0.23
PdomMRNAr1.2-10349.1	1045	genemark	3	669	0.86	0.26
PdomMRNAr1.2-10350.1	17846	augustus	17	11997	1.00	0.92
PdomMRNAr1.2-10351.1	3041	genemark	2	288	0.07	0.02
PdomMRNAr1.2-10352.1	477	genemark	2	363	1.00	0.30
PdomMRNAr1.2-10353.1	9365	augustus	10	3252	1.00	0.88
PdomMRNAr1.2-10354.1	28728	augustus	28	9522	0.68	0.63
PdomMRNAr1.2-10355.1	1451	VIGA	2	606	1.00	1.00
PdomMRNAr1.2-10356.1	2096	genemark	3	1521	0.98	0.69
PdomMRNAr1.2-10357.1	571	genemark	3	261	1.00	0.63
PdomMRNAr1.2-10358.1	2149	augustus	5	1155	0.80	0.88
PdomMRNAr1.2-10359.1	3451	augustus	8	780	1.00	0.79
PdomMRNAr1.2-10360.1	1717	VIGA	4	465	1.00	0.99
PdomMRNAr1.2-10361.1	3294	snap	7	1551	1.00	1.00
PdomMRNAr1.2-10362.1	2956	snap	5	312	0.47	0.29
PdomMRNAr1.2-10363.1	7109	snap	15	2553	0.98	1.00
PdomMRNAr1.2-10364.1	906	snap	3	255	1.00	0.30
PdomMRNAr1.2-10365.1	1216	genemark	2	399	1.00	1.00
PdomMRNAr1.2-10366.1	2473	VIGA	6	1413	0.00	0.00
PdomMRNAr1.2-10367.1	5375	genemark	12	2532	1.00	1.00
PdomMRNAr1.2-10368.1	53404	augustus	22	9219	0.93	0.62
PdomMRNAr1.2-10369.1	328	genemark	2	264	0.73	0.23
PdomMRNAr1.2-10370.1	3571	snap	6	1626	0.36	0.28
PdomMRNAr1.2-10371.1	6681	genemark	18	3801	1.00	0.96
PdomMRNAr1.2-10372.1	12634	augustus	10	2316	0.96	0.62
PdomMRNAr1.2-10373.1	2189	augustus	4	1182	1.00	1.00
PdomMRNAr1.2-10374.1	3161	snap	3	273	0.08	0.02
PdomMRNAr1.2-10376.1	1210	snap	3	633	1.00	0.60
PdomMRNAr1.2-10377.1	1664	genemark	3	840	1.00	0.99
PdomMRNAr1.2-10378.1	2132	snap	5	1014	1.00	0.99
PdomMRNAr1.2-10379.1	2069	snap	2	1395	1.00	0.97
PdomMRNAr1.2-10380.1	36374	augustus	3	813	0.00	0.00
PdomMRNAr1.2-10381.1	3539	augustus	9	2085	0.96	0.59
PdomMRNAr1.2-10382.1	1110	genemark	5	657	0.36	0.26
PdomMRNAr1.2-10383.1	636	genemark	1	636	0.04	0.61
PdomMRNAr1.2-10384.1	6142	genemark	16	3534	1.00	1.00
PdomMRNAr1.2-10385.1	4539	snap	3	243	1.00	0.35
PdomMRNAr1.2-10386.1	8262	genemark	8	7236	1.00	0.95
PdomMRNAr1.2-10387.1	5563	snap	9	2256	0.99	0.92
PdomMRNAr1.2-10388.1	4542	snap	6	1302	1.00	0.97
PdomMRNAr1.2-10389.1	2200	VIGA	4	252	1.00	1.00
PdomMRNAr1.2-10390.1	3759	VIGA	7	1746	1.00	0.95
PdomMRNAr1.2-10391.1	2641	genemark	6	1137	0.95	0.82
PdomMRNAr1.2-10392.1	44297	VIGA	13	1695	1.00	0.90
PdomMRNAr1.2-10393.1	399	augustus	1	399	1.00	0.90
PdomMRNAr1.2-10394.1	1894	genemark	5	702	1.00	1.00
PdomMRNAr1.2-10395.1	4128	genemark	5	1986	1.00	0.95
PdomMRNAr1.2-10396.1	1860	genemark	1	1860	1.00	0.90
PdomMRNAr1.2-10397.1	4293	genemark	3	564	1.00	1.00
PdomMRNAr1.2-10398.1	2426	VIGA	7	921	1.00	1.00
PdomMRNAr1.2-10399.1	413	genemark	2	216	0.84	0.25
PdomMRNAr1.2-10400.1	3016	genemark	8	1008	1.00	0.83
PdomMRNAr1.2-10401.1	2447	VIGA	4	378	1.00	1.00
PdomMRNAr1.2-10402.1	3101	VIGA	8	1566	1.00	1.00
PdomMRNAr1.2-10403.1	3726	VIGA	11	2109	1.00	0.97
PdomMRNAr1.2-10404.1	2476	VIGA	8	1257	1.00	1.00
PdomMRNAr1.2-10405.1	2461	augustus	6	2052	1.00	0.90
PdomMRNAr1.2-10406.1	897	VIGA	4	537	1.00	0.70
PdomMRNAr1.2-10407.1	2366	augustus	7	1686	1.00	0.90
PdomMRNAr1.2-10408.1	1510	snap	4	765	1.00	0.99
PdomMRNAr1.2-10409.1	6609	genemark	9	1674	1.00	0.98
PdomMRNAr1.2-10411.1	2216	snap	3	747	1.00	1.00
PdomMRNAr1.2-10413.1	1800	snap	6	327	0.72	0.22
PdomMRNAr1.2-10414.1	21487	VIGA	12	3063	0.96	0.78
PdomMRNAr1.2-10415.1	24213	augustus	8	3099	0.95	0.85
PdomMRNAr1.2-10416.1	6148	augustus	8	3276	1.00	0.74
PdomMRNAr1.2-10417.1	5150	augustus	10	2736	1.00	0.68
PdomMRNAr1.2-10418.1	6493	genemark	21	3948	1.00	0.90
PdomMRNAr1.2-10419.1	988	genemark	4	501	1.00	0.70
PdomMRNAr1.2-10420.1	4110	augustus	9	1542	1.00	0.77
PdomMRNAr1.2-10421.1	3786	genemark	11	2970	0.00	0.00
PdomMRNAr1.2-10422.1	2656	augustus	8	1629	0.92	0.82
PdomMRNAr1.2-10423.1	1665	snap	3	798	1.00	0.95
PdomMRNAr1.2-10424.1	3008	snap	7	732	1.00	1.00
PdomMRNAr1.2-10425.1	1877	augustus	2	990	1.00	1.00
PdomMRNAr1.2-10426.1	2123	snap	8	921	1.00	0.83
PdomMRNAr1.2-10427.1	6750	augustus	13	1527	1.00	1.00
PdomMRNAr1.2-10428.1	7279	snap	16	3333	0.77	0.52
PdomMRNAr1.2-10429.1	17149	augustus	7	327	0.77	0.68
PdomMRNAr1.2-10430.1	10489	augustus	7	1263	1.00	0.85
PdomMRNAr1.2-10431.1	1930	snap	7	1161	1.00	0.75
PdomMRNAr1.2-10432.1	3822	snap	10	2511	1.00	0.88
PdomMRNAr1.2-10433.1	2520	snap	7	1305	0.90	0.27
PdomMRNAr1.2-10434.1	3692	augustus	5	804	1.00	0.64
PdomMRNAr1.2-10435.1	1192	augustus	3	390	0.89	0.27
PdomMRNAr1.2-10436.1	2143	augustus	5	456	0.28	0.13
PdomMRNAr1.2-10437.1	5421	VIGA	15	3243	1.00	0.98
PdomMRNAr1.2-10438.1	3031	genemark	9	1338	1.00	1.00
PdomMRNAr1.2-10439.1	976	snap	2	243	0.97	0.29
PdomMRNAr1.2-10440.1	978	genemark	3	213	0.49	0.15
PdomMRNAr1.2-10441.1	2777	genemark	4	777	1.00	0.30
PdomMRNAr1.2-10442.1	2451	augustus	6	1887	1.00	0.71
PdomMRNAr1.2-10443.1	3093	augustus	10	2082	0.97	0.94
PdomMRNAr1.2-10444.1	680	snap	4	282	1.00	0.30
PdomMRNAr1.2-10445.1	7774	augustus	11	3759	0.99	0.78
PdomMRNAr1.2-10446.1	8121	VIGA	12	1890	0.99	0.92
PdomMRNAr1.2-10447.1	9492	augustus	17	3003	1.00	0.92
PdomMRNAr1.2-10448.1	6346	VIGA	13	960	1.00	0.85
PdomMRNAr1.2-10449.1	7320	VIGA	7	1941	0.69	0.76
PdomMRNAr1.2-10450.1	2137	genemark	4	1011	0.02	0.01
PdomMRNAr1.2-10451.1	17417	augustus	12	2532	0.93	0.75
PdomMRNAr1.2-10452.1	4276	genemark	7	831	1.00	1.00
PdomMRNAr1.2-10453.1	2197	snap	6	1167	0.99	0.83
PdomMRNAr1.2-10454.1	6551	snap	14	2295	1.00	0.72
PdomMRNAr1.2-10455.1	357	augustus	1	357	0.00	0.00
PdomMRNAr1.2-10456.1	13918	augustus	22	4713	1.00	0.83
PdomMRNAr1.2-10457.1	32822	augustus	23	3930	0.94	0.82
PdomMRNAr1.2-10458.1	2094	genemark	2	1959	1.00	0.30
PdomMRNAr1.2-10459.1	2002	genemark	6	1230	0.91	0.51
PdomMRNAr1.2-10460.1	845	augustus	3	381	0.45	0.44
PdomMRNAr1.2-10461.1	4327	genemark	12	3183	1.00	0.95
PdomMRNAr1.2-10462.1	5184	genemark	13	2928	1.00	0.95
PdomMRNAr1.2-10463.1	2211	genemark	1	2211	1.00	0.90
PdomMRNAr1.2-10465.1	1513	augustus	3	471	1.00	0.63
PdomMRNAr1.2-10466.1	1744	augustus	5	744	1.00	0.85
PdomMRNAr1.2-10467.1	2692	snap	7	1446	1.00	0.80
PdomMRNAr1.2-10469.1	3822	snap	9	1671	1.00	0.99
PdomMRNAr1.2-10470.1	4849	augustus	9	1518	1.00	0.93
PdomMRNAr1.2-10471.1	7470	snap	16	1881	0.99	0.60
PdomMRNAr1.2-10472.1	6036	snap	14	3624	1.00	0.63
PdomMRNAr1.2-10473.1	461	snap	2	279	1.00	0.90
PdomMRNAr1.2-10474.1	3123	augustus	3	828	1.00	1.00
PdomMRNAr1.2-10475.1	2041	snap	4	1269	1.00	1.00
PdomMRNAr1.2-10476.1	4348	augustus	12	1767	1.00	0.81
PdomMRNAr1.2-10477.1	834	snap	3	651	0.00	0.00
PdomMRNAr1.2-10478.1	10536	genemark	25	5775	1.00	1.00
PdomMRNAr1.2-10479.1	8962	snap	12	2235	1.00	0.90
PdomMRNAr1.2-10481.1	2120	augustus	7	1287	1.00	0.70
PdomMRNAr1.2-10483.1	1074	augustus	3	255	0.00	0.00
PdomMRNAr1.2-10486.1	462	augustus	1	462	1.00	0.90
PdomMRNAr1.2-10488.1	3038	snap	7	1323	1.00	0.96
PdomMRNAr1.2-10489.1	3299	genemark	7	1428	1.00	0.80
PdomMRNAr1.2-10490.1	880	augustus	2	453	0.14	0.04
PdomMRNAr1.2-10491.1	830	genemark	4	594	0.00	0.00
PdomMRNAr1.2-10492.1	4863	genemark	8	3876	1.00	0.95
PdomMRNAr1.2-10493.1	1572	VIGA	1	1572	1.00	0.90
PdomMRNAr1.2-10494.1	3424	genemark	3	282	1.00	0.95
PdomMRNAr1.2-10495.1	2964	genemark	4	933	1.00	0.75
PdomMRNAr1.2-10496.1	6122	VIGA	2	1164	1.00	1.00
PdomMRNAr1.2-10497.1	6001	VIGA	6	1707	0.99	1.00
PdomMRNAr1.2-10498.1	1023	VIGA	1	1023	1.00	0.90
PdomMRNAr1.2-10499.1	2614	augustus	8	1647	1.00	1.00
PdomMRNAr1.2-10500.1	6489	snap	8	612	0.98	0.34
PdomMRNAr1.2-10501.1	997	genemark	3	603	1.00	0.90
PdomMRNAr1.2-10502.1	309	genemark	1	309	0.00	0.00
PdomMRNAr1.2-10503.1	1729	augustus	4	780	1.00	0.98
PdomMRNAr1.2-10504.1	9903	augustus	18	3102	0.46	0.39
PdomMRNAr1.2-10505.1	17775	augustus	5	933	0.52	0.16
PdomMRNAr1.2-10506.1	1349	augustus	4	384	1.00	1.00
PdomMRNAr1.2-10507.1	730	augustus	2	657	0.06	0.02
PdomMRNAr1.2-10508.1	5956	VIGA	6	1959	1.00	1.00
PdomMRNAr1.2-10509.1	8570	snap	4	234	0.91	0.27
PdomMRNAr1.2-10510.1	2078	augustus	4	1140	1.00	0.95
PdomMRNAr1.2-10511.1	948	augustus	1	948	1.00	0.90
PdomMRNAr1.2-10512.1	3931	VIGA	13	2931	1.00	0.90
PdomMRNAr1.2-10513.1	10122	genemark	14	984	1.00	0.95
PdomMRNAr1.2-10514.1	5183	VIGA	8	1317	1.00	0.97
PdomMRNAr1.2-10515.1	351	augustus	1	351	0.99	0.82
PdomMRNAr1.2-10516.1	22144	augustus	8	1776	0.93	0.71
PdomMRNAr1.2-10517.1	4452	augustus	7	1134	1.00	0.80
PdomMRNAr1.2-10518.1	2163	augustus	3	1260	0.99	0.65
PdomMRNAr1.2-10519.1	18391	VIGA	6	1374	0.87	0.75
PdomMRNAr1.2-10520.1	1741	VIGA	7	747	1.00	0.99
PdomMRNAr1.2-10521.1	3729	genemark	2	3606	1.00	0.30
PdomMRNAr1.2-10522.1	4073	genemark	6	1395	1.00	1.00
PdomMRNAr1.2-10523.1	15917	snap	10	1161	0.02	0.01
PdomMRNAr1.2-10524.1	1256	genemark	4	678	1.00	0.70
PdomMRNAr1.2-10525.1	4178	snap	5	240	0.25	0.08
PdomMRNAr1.2-10526.1	4498	augustus	5	555	1.00	1.00
PdomMRNAr1.2-10527.1	1594	augustus	5	690	1.00	0.97
PdomMRNAr1.2-10528.1	30396	VIGA	15	5457	0.90	0.75
PdomMRNAr1.2-10529.1	4398	augustus	9	1821	1.00	1.00
PdomMRNAr1.2-10530.1	900	augustus	2	261	0.17	0.05
PdomMRNAr1.2-10531.1	6736	augustus	8	4512	1.00	1.00
PdomMRNAr1.2-10532.1	9277	augustus	18	2928	0.93	0.75
PdomMRNAr1.2-10533.1	2767	genemark	9	1590	1.00	0.97
PdomMRNAr1.2-10534.1	825	snap	2	273	1.00	0.34
PdomMRNAr1.2-10535.1	26837	augustus	40	6432	0.95	0.81
PdomMRNAr1.2-10536.1	4066	snap	7	597	1.00	0.65
PdomMRNAr1.2-10537.1	5662	snap	6	1383	1.00	0.95
PdomMRNAr1.2-10538.1	343	snap	4	204	0.85	0.25
PdomMRNAr1.2-10539.1	1049	snap	4	360	1.00	0.30
PdomMRNAr1.2-10540.1	1687	augustus	5	1302	1.00	0.75
PdomMRNAr1.2-10541.1	5821	snap	7	1116	1.00	0.80
PdomMRNAr1.2-10542.1	2408	augustus	7	1110	1.00	0.95
PdomMRNAr1.2-10543.1	8482	augustus	10	1278	0.99	0.75
PdomMRNAr1.2-10545.1	26421	augustus	18	4779	1.00	0.63
PdomMRNAr1.2-10546.1	1993	genemark	9	1152	0.66	0.59
PdomMRNAr1.2-10547.1	14703	snap	12	6381	1.00	0.79
PdomMRNAr1.2-10548.1	985	augustus	4	669	0.91	0.69
PdomMRNAr1.2-10549.1	1761	snap	2	1641	0.67	0.20
PdomMRNAr1.2-10550.1	2247	snap	8	1170	0.32	0.18
PdomMRNAr1.2-10551.1	8348	VIGA	13	6756	0.90	0.77
PdomMRNAr1.2-10552.1	1997	VIGA	7	1401	1.00	0.90
PdomMRNAr1.2-10553.1	899	VIGA	3	747	0.00	0.00
PdomMRNAr1.2-10554.1	2036	genemark	4	384	0.11	0.03
PdomMRNAr1.2-10555.1	10433	VIGA	11	3885	1.00	0.98
PdomMRNAr1.2-10556.1	13793	genemark	7	1401	1.00	0.96
PdomMRNAr1.2-10557.1	2807	genemark	5	1500	1.00	1.00
PdomMRNAr1.2-10558.1	6334	snap	5	660	1.00	0.31
PdomMRNAr1.2-10559.1	5925	genemark	12	1905	1.00	1.00
PdomMRNAr1.2-10560.1	255	genemark	1	255	1.00	0.68
PdomMRNAr1.2-10561.1	5433	augustus	8	2733	1.00	0.73
PdomMRNAr1.2-10562.1	9827	augustus	5	1758	1.00	0.65
PdomMRNAr1.2-10563.1	2530	snap	5	348	1.00	0.30
PdomMRNAr1.2-10564.1	1365	snap	3	285	1.00	0.65
PdomMRNAr1.2-10565.1	7552	augustus	13	2943	0.88	0.76
PdomMRNAr1.2-10566.1	3210	augustus	9	1638	1.00	1.00
PdomMRNAr1.2-10567.1	4354	augustus	8	1488	0.98	0.69
PdomMRNAr1.2-10568.1	1094	augustus	2	324	0.98	0.30
PdomMRNAr1.2-10569.1	21468	augustus	12	3252	0.95	0.75
PdomMRNAr1.2-10570.1	1555	augustus	5	873	0.75	0.88
PdomMRNAr1.2-10571.1	14830	genemark	17	2814	0.99	0.91
PdomMRNAr1.2-10572.1	6764	genemark	13	3963	1.00	1.00
PdomMRNAr1.2-10573.1	6774	VIGA	4	1629	0.99	0.91
PdomMRNAr1.2-10574.1	2289	genemark	4	516	1.00	1.00
PdomMRNAr1.2-10575.1	2739	snap	4	318	0.65	0.19
PdomMRNAr1.2-10576.1	4748	snap	5	579	1.00	0.75
PdomMRNAr1.2-10577.1	2016	snap	2	792	1.00	0.35
